,text,Date,is_retweet
5462,If you want to protect criminal aliens – VOTE DEMOCRAT. If you want to protect Law-Abiding Americans – VOTE REPUBLICAN! https://t.co/0pWiwCHGbh https://t.co/2YoXSWT0Px,20182610,FALSE
5463,Unbelievable crowd in Florida tonight. Get out and VOTE! #MAGA🇺🇸 https://t.co/zpLkAko8If,20182610,FALSE
5464,New Fox Poll shows a “40% Approval Rating by African Americans for President Trump a record for Republicans.” Thank you a great honor!,20182610,FALSE
5465,RT @realDonaldTrump: Scott Perry of Pennsylvania is fantastic. He is strong on the Border Crime the Military our Vets and the Second Ame…,20182610,FALSE
5466,RT @realDonaldTrump: I need the people of West Virginia to send a message to Chuck Schumer Maxine Waters Nancy Pelosi and the Radical Dem…,20182610,FALSE
5467,RT @realDonaldTrump: Wow! The U.S. added 250000 Jobs in October - and this was despite the hurricanes. Unemployment at 3.7%. Wages UP! The…,20182610,FALSE
5468,RT @realDonaldTrump: I love you Missouri! Under Republican leadership America is BOOMING America is THRIVING and America is WINNING - be…,20182610,FALSE
5469,RT @realDonaldTrump: Together we are Making America Safe and Great Again! https://t.co/0pWiwCHGbh https://t.co/rWl5aSpY3O,20182610,FALSE
5470,RT @realDonaldTrump: Illegal immigration affects the lives of all Americans. Illegal Immigration hurts American workers burdens American t…,20182610,FALSE
5471,RT @realDonaldTrump: .@WalkerStapleton will be an extraordinary Governor for the State of Colorado. He is strong smart and has been succe…,20182610,FALSE
5472,RT @realDonaldTrump: That’s because they treat me fairly!“@FoxNews tops @CNN and @MSNBC combined in October cable news ratings” https://t.…,20182710,FALSE
5473,RT @realDonaldTrump: It is outrageous what the Democrats are doing to our Country. Vote Republican now! https://t.co/0pWiwCHGbh https://t.c…,20182710,FALSE
5474,RT @realDonaldTrump: Yesterday in Pittsburgh I was really impressed with Congressman Keith Rothfus (far more so than any other local politi…,20182710,FALSE
5475,RT @realDonaldTrump: Congressman @KevinYoder has fought hard for the People of Kansas. Highly respected strong on Crime the Border Milit…,20182710,FALSE
5476,RT @realDonaldTrump: ....Richard Cordray will let you down just like he did when he destroyed the government agency that he ran. Clone of…,20182710,FALSE
5477,RT @realDonaldTrump: .@MikeDeWine will be a great Governor for the People of Ohio. He is an outstanding man who loves his State – and alway…,20182710,TRUE
5478,RT @realDonaldTrump: Just out: Consumer Confidence hits highest level since 2000.,20182710,FALSE
5479,RT @realDonaldTrump: .@Erik_Paulsen @Jason2CD @JimHagedornMN and @PeteStauber love our Country and the Great State of Minnesota. They ar…,20182710,FALSE
5480,RT @realDonaldTrump: Congressman @DaveBratVA7th is a fighter who is doing a great job for Virginia and for our Country. Border Military V…,20182710,TRUE
5481,RT @realDonaldTrump: Congressman @RodBlum of Iowa got a desperately needed Flood Wall for Cedar Rapids that was almost impossible to get. H…,20182710,FALSE
5482,RT @realDonaldTrump: .@Troy_Balderson is doing a great job as Congressman from Ohio. We need him in D.C. Vote for Troy - He has my total En…,20182710,FALSE
5483,RT @realDonaldTrump: So Revealing! https://t.co/wR0Z4694ei,20182710,FALSE
5484,RT @realDonaldTrump: In Florida there is a choice between a Harvard/Yale educated man named @RonDeSantisFL who has been a great Congressman…,20182710,FALSE
5485,RT @realDonaldTrump: Martha McSally is a great warrior her opponent a Nancy Pelosi Wacko! https://t.co/QEUdPWDDud,20182710,TRUE
5486,RT @realDonaldTrump: .@DannyTarkanian is a great guy and a team player. He will represent his District State and Country at the highest le…,20182710,FALSE
5487,WOW - Departing the White House shortly. See you soon Georgia! #MAGA https://t.co/Lk0SoU8pie https://t.co/Sn9D9o4fNZ,20182710,FALSE
5488,On my way to Macon Georgia where the crowds are massive for a 4pmE #MAGARally. Will be in Chattanooga Tennessee tonight seen below for a 7pmE rally. Something’s happening! Everyone needs to get out and VOTE! https://t.co/xBXepwpug9,20182810,FALSE
5489,Thank you Macon Georgia! Get out on Tuesday November 6th and VOTE for @BrianKempGA as your next Governor to protect your jobs defend your borders fight for your values and continue MAKING AMERICA GREAT AGAIN! https://t.co/Hzbqw35oNM,20182810,FALSE
5490,Great to be back in Tennessee. On our way to the McKenzie Arena in Chattanooga for a huge #MAGARally - see everyone soon! https://t.co/RwZt5yGuE5,20182810,FALSE
5491,Thank you for joining us tonight in Tennessee @TheLeeGreenwood. GOD BLESS THE U.S.A.! https://t.co/hfxi4Ct6Pv,20182810,FALSE
5492,In just 2 days the people of Tennessee are going to elect @VoteMarsha Blackburn to the United States Senate to protect your jobs defend your borders and CONTINUE MAKING AMERICA GREAT AGAIN! Get out on Tuesday and VOTE for Marsha! https://t.co/BJhmItntMo,20182910,FALSE
5493,John James running as a Republican for the Senate from Michigan is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet people should Vote Out Schumer Puppet Debbie Stabenow who does nothing for Michigan!,20182910,FALSE
5495,.@DebbieStabenow voted against Tax Cuts great Healthcare Supreme Court Justices and all of the many things the people of Michigan wanted and need. She is an automatic far left vote controlled by her bosses. John James can be a truly great Senator!,20182910,FALSE
5496,If @AndrewGillum did the same job with Florida that he has done in Tallahassee as Mayor the State will be a crime ridden overtaxed mess. @RonDeSantisFL will be a great Governor. VOTE!!!!!!,20182910,FALSE
5497,No matter what she says Senator Claire McCaskill will always vote against us and the Great State of Missouri! Vote for Josh Hawley - he will be a great Senator!,20182910,FALSE
5498,I need @claudiatenney of #NY22 to be re-elected in order to get our big plans moving. Her opponent would be a disaster. Nobody works harder than Claudia and she is a producer. I look forward to working together with her - she has my Strongest Endorsement! Vote Claudia!,20182910,FALSE
5500,REMEMBER FLORIDA: I have been President of the United States for almost two years. During that time Senator Bill Nelson didn’t call me once. Rick Scott called constantly requesting dollars plus for Florida. Did a GREAT job on hurricanes. VOTE SCOTT!,20183010,FALSE
5501,Law Enforcement has been strongly notified to watch closely for any ILLEGAL VOTING which may take place in Tuesday’s Election (or Early Voting). Anyone caught will be subject to the Maximum Criminal Penalties allowed by law. Thank you!,20183010,FALSE
5502,RT @EricTrump: Friends We are on the one yard line and need everyone to VOTE Republican tomorrow! America is back! America is winning aga…,20183010,FALSE
5503,“Bill Nelson is kind of an empty figure in Washington. You never hear his name he’s never in debates on key issues - he is just under the radar.” Chris Wallace on @FoxNews  In other words Nelson is a “stiff.”,20183010,TRUE
5504,Something’s happening America! Get out tomorrow and https://t.co/0pWiwCHGbh so together we can KEEP MAKING AMERICA GREAT AGAIN!! https://t.co/zajBieMWpl,20183010,FALSE
5505,Thank you Ohio! When you enter the voting booth tomorrow you will be making a simple choice. A vote for Republicans is a vote to continue our extraordinary prosperity. A vote for Dems is a vote to bring this Economic Boom crashing to a sudden screeching halt. Vote @MikeDeWine! https://t.co/iai8bSEgBh,20183010,TRUE
5506,Republicans have created the best economy in the HISTORY of our Country – and the hottest jobs market on planet earth. The Democrat Agenda is a Socialist Nightmare. The Republican Agenda is the AMERICAN DREAM! https://t.co/0pWiwCHGbh https://t.co/JfdM1p5xxY,20183010,FALSE
5507,Just landed in Fort Wayne Indiana for a #MAGARally at the Allen County War Memorial Coliseum. See everyone soon! https://t.co/0pWiwCHGbh,20183010,FALSE
5509,There is only one way to stop this Democrat-Led assault on our sovereignty – you have to VOTE Republican TOMORROW! Polling locations: https://t.co/0pWiwCHGbh https://t.co/ggs0zcXaQu,20183010,FALSE
5510,Massive crowd inside and outside the Allen County War Memorial Coliseum in Fort Wayne Indiana! Thank you for joining us tonight - and make sure you get out and https://t.co/0pWiwCHGbh tomorrow! https://t.co/8APMivyM0x,20183010,FALSE
5511,On my way see you soon Cape Girardeau Missouri! #MAGARally https://t.co/0pWiwCHGbh https://t.co/XZdgktuTmL,20183010,FALSE
5512,You have been loyal and faithful to your Country and now you have a President that is loyal and faithful to you. Get out tomorrow and https://t.co/HfihPERFgZ! https://t.co/Fr6HlmA7y6,20183010,FALSE
5513,RT @DanScavino: .@TheLeeGreenwood singing GOD BLESS THE USA in Cape Girardeau Missouri at @realDonaldTrump’s #MAGARally... https://t.co/Gl…,20183010,FALSE
5514,RT @IvankaTrump: Ohio✈️Indiana✈️Missouri 🇺🇸🇺🇸🇺🇸 https://t.co/Xn51CudZUt,20183010,FALSE
5515,A fantastic evening in Girardeau Missouri. Josh @HawleyMO will be a tireless champion for YOU. He is great on jobs great on tax cuts and tough on crime. He shares your values and he will always support our Military Vets and Police! Get out tomorrow and VOTE for Josh!! https://t.co/8zgyv5x2A6,20183010,FALSE
5516,A vote for Claire McCaskill is a vote for Schumer Pelosi Waters and their socialist agenda. Claire voted IN FAVOR of deadly Sanctuary Cities - she would rather protect criminal aliens than American citizens which is why she needs to be voted out of office. Vote @HawleyMO! https://t.co/tn2zsEWQJ5,20183010,FALSE
5517,A fantastic evening in Cape Girardeau Missouri. Josh @HawleyMO will be a tireless champion for YOU. He is great on jobs great on tax cuts and tough on crime. He shares your values and he will always support our Military Vets and Police! Get out tomorrow and VOTE for Josh!! https://t.co/YPB8nqX2d6,20183010,FALSE
5519,Congressman Peter King of New York is a hardworking gem. Loves his Country and his State. Get out and VOTE for Peter!,20183010,FALSE
5520,RT @realDonaldTrump: “Bill Nelson is kind of an empty figure in Washington. You never hear his name he’s never in debates on key issues -…,20183010,FALSE
5521,RT @realDonaldTrump: Law Enforcement has been strongly notified to watch closely for any ILLEGAL VOTING which may take place in Tuesday’s E…,20183010,FALSE
